index;name;construction_period_start;construction_period_end;building_categories_index;building_life_time_index;number_of_dwellings_per_building;number_of_persons_per_dwelling;length_of_building;width_of_building;number_of_floors;room_height;building_geometry_special_index;percentage_of_building_surface_attached_length;percentage_of_building_surface_attached_width;share_of_window_area_on_gross_surface_area;share_of_windows_oriented_to_south;share_of_windows_oriented_to_north;gebaudebauweise_fbw;horizontal_shading_building;renovation_facade_year_start;renovation_facade_year_end;f_x3_facade;f_x2_facade;f_x1_facade;f_x0_facade;renovation_windows_year_start;renovation_windows_year_end;f_x3_windows;f_x2_windows;f_x1_windows;f_x0_windows;envelope_quality_def_index;mech_ventilation_system_index;user_profiles_index;climate_region_index;agent_mixes_index;bc_specific_userfactor;INPUT_DATA_STOP;grossfloor_area;heated_area;total_vertical_surface_area;aewd;areafloor;areawindows;areadoors;area_suitable_solar;grossvolume;heatedvolume;heated_norm_volume;characteristic_length;A_V_ratio;LEK;hwb;hwb_norm;hlpb;orig_hlpb;hlpb_dhw;t_indoor_eff_factor;effective_indoor_temp_jan;prev_index;last_action;last_action_year;mean_construction_period;uedh_sh_norm;uedh_sh_effective;uedh_sh_original;ued_dhw;climate_change_factor1;uedh_sh_climate1;climate_change_factor1a;uedh_sh_climate1a;climate_change_factor1b;uedh_sh_climate1b;climate_change_factor2;uedh_sh_climate2;ued_cool;ued_cool_climate1;ued_cool_climate1a;ued_cool_climate1b;ued_cool_climate2;ued_cool_no_int_gains;uedh_sh_savings_mech_vent;effective_heating_hours;effective_operation_hours_solar;boiler_operation_hours_dhw;distribution_operation_hours_dhw;rand_number_1;rand_number_2;rand_number_3;u_value_ceiling;u_value_exterior_walls;u_value_windows1;u_value_windows2;u_value_roof;u_value_zangendecke;u_value_floor;seam_loss_windows;n_50;envelope_quality_add_data_idx;add_building_life_time;facade_life_time_factor;windows_life_time_factor;envelope_lifetime_index;trans_loss_walls;trans_loss_ceil;trans_loss_wind;trans_loss_doors;trans_loss_floor;trans_loss_therm_bridge;trans_loss_ventilation;total_heat_losses;uedh_sh_effective_gains;uedh_sh_effective_gains_solar;uedh_sh_effective_gains_lighting;uedh_sh_effective_gains_internal_other;uedh_sh_effective_gains_internal_people;uedh_sh_norm_gains_solar_transparent;ued_cool_gains_solar_transparent;ued_cool_gains_solar_opaque;ued_cool_gains_lighting;ued_cool_gains_internal_other;ued_cool_gains_internal_people;internal_cool_gains_lighting;internal_gains_lighting;internal_cool_gains_other_appliances;internal_gains_other_appliances;internal_cool_gains_people;internal_gains_people;uedh_sh_effective_losses_before_gains;estimated_electricity_internal_gains;estimated_electricity_not_internal_gains;uedh_sh_effective_jan;uedh_sh_effective_feb;uedh_sh_effective_mar;uedh_sh_effective_apr;uedh_sh_effective_may;uedh_sh_effective_jun;uedh_sh_effective_jul;uedh_sh_effective_aug;uedh_sh_effective_sep;uedh_sh_effective_oct;uedh_sh_effective_nov;uedh_sh_effective_dec;uedh_sh_effective_gains_solar_jan;uedh_sh_effective_gains_solar_feb;uedh_sh_effective_gains_solar_mar;uedh_sh_effective_gains_solar_apr;uedh_sh_effective_gains_solar_may;uedh_sh_effective_gains_solar_jun;uedh_sh_effective_gains_solar_jul;uedh_sh_effective_gains_solar_aug;uedh_sh_effective_gains_solar_sep;uedh_sh_effective_gains_solar_oct;uedh_sh_effective_gains_solar_nov;uedh_sh_effective_gains_solar_dec;annual_mech_vent_volume_heat_recovery_mode;annual_mech_vent_volume_non_heat_recovery_mode;ued_cooling_jan;ued_cooling_feb;ued_cooling_mar;ued_cooling_apr;ued_cooling_may;ued_cooling_jun;ued_cooling_jul;ued_cooling_aug;ued_cooling_sep;ued_cooling_oct;ued_cooling_nov;ued_cooling_dec;renovation_inv_costs;of_which_maintenance_inv_costs_part;target_hwb;target_hwb_asterix;hwb_lc_factor;target_hwb_u_value_adoption_factor;hwb_original_u_values_using_days;hwb_using_days;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;immissionFlaeche_sommer_nachweis_B8110_3;immissionsflaechenbezogenerLuftwechsel_sommer_nachweis_B8110_3;erforderliche_speicherwirksameMasse_sommer_nachweis_B8110_3;immissionsflaechenbezogene_speicherwirksameMasse_sommer_nachweis_B8110_3;heatstoragemass_ratio_sommer_nachweis_B8110_3;start_refurb_obligation_year;is_unrefurbished;deep_refurb_level;delta_hwb_refurb;average_hwb_unrefurbished_simulation_start;average_hwb_unrefurbished_current_period;hwb_ref_climate_zone;is_unrefurbished_age_not_considered;cum_inv_env_exist_build;cum_sub_env_exist_build
12;SFH_B_DENKMALSCHUTZ_gen4_1919-1944_ren_2005-2011_clr_11;1919;1944;2;4;1;2.687421799;10.17961788;6.663022995;2;2.799999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;50;0.850000024;2005;2011;8.22E-06;4.86E-05;-0.001739299;0.14692618;2005;2011;8.22E-06;4.86E-05;-0.001739299;0.14692618;12;1;1;1;1;0;0;135.6540527;108.5232468;208.8487244;160.9512329;67.82702637;35.50428391;0;27.13081169;420.5275574;303.8650818;282.1604309;1.266231418;0.789745033;101.1254578;130.2849274;160.1616211;10.62206554;10.62206554;4.732194424;0.859703779;16.96861649;12;no action;0;0;21726.57227;17673.67773;21726.57227;1819.629639;0.879304588;19805.01172;0.958808482;21058.98242;0.918616891;20419.44531;1.034867525;22301.57031;2567.13623;3148.865479;2792.090088;3027.974609;1904.492554;2160.945313;0;1663.864258;3065.999756;769.0426636;8760;0.093661517;0.692711055;0.678077936;0.548248351;0.730997741;1.370620728;0;50;0;1.1421839;4;1.600000024;1;0;1;1;1;117.6549911;37.18605423;48.66290665;0;54.22965622;25.77336121;38.37382126;321.8807678;9637.141602;6482.976563;146.4313354;2745.587646;0;12707.80176;1927.54895;139.7523651;58.80409241;441.0307617;0;475.3317566;190.1327209;3564.988525;3564.988525;0;0;27310.82031;3897.720703;0;3748.060547;2865.729248;2159.086914;974.2672119;179.4702148;17.43890381;0.126022339;0.991973877;243.925354;1262.519775;2602.952393;3619.107666;250.2967072;381.8303833;567.5894775;693.3673096;788.9664307;788.1994629;803.5552979;731.6130981;584.7404785;446.2716675;248.5940704;197.9519958;0;0;0.376476943;1.927476048;10.08014107;54.53911972;246.0013275;521.2466431;922.1008911;675.7434692;119.7141571;14.21687222;0.934544623;0.255036771;0;0;160.1579895;0;0;0.999701321;178.3282013;160.2188873;8.592774391;4.603272438;2.148193598;4.25;14.95315456;50.80284119;7871.54541;2620.95459;0.332965702;0;0;126.9942627;0;184.4966125;184.4966125;160.2188873;1;0;0
13;SFH_B_1919-1944_ren_1920-1960_clr_11;1919;1944;2;2;1;2.687421799;10.17961788;6.663022995;2;2.799999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;50;0.850000024;1920;1960;1.19E-06;-0.000249631;0.008098057;-0.022341497;1920;1960;1.19E-06;-0.000249631;0.008098057;-0.022341497;13;1;1;1;1;0;0;135.6540527;108.5232468;208.8487244;160.9512329;67.82702637;35.50428391;0;27.13081169;420.5275574;303.8650818;282.1604309;1.266231418;0.789745033;144.360733;179.6284485;243.7233887;14.62202358;14.62202358;4.732194424;0.787580132;15.41023827;13;no action;0;0;33062.06641;24367.32617;33062.06641;1819.629639;0.879304588;29977.78516;0.958808482;31987.48438;0.918616891;30961.56445;1.034867525;33991.53516;1981.976685;2542.37793;2182.228271;2399.051758;1828.372437;1497.418701;0;1666.480957;3065.999756;769.0426636;8760;0.737888396;0.860205591;0.426600754;0.64001894;1.28003788;2.000059366;0;50;0;1.000029683;4;1.600000024;1;0;1;1;1;206.0236816;43.41057968;71.01067352;0;47.48032761;36.79252625;38.37382126;443.0916138;10073.94141;6778.474121;150.6489258;2824.667725;0;19498.24023;1445.089478;159.839035;44.35860443;332.6895752;0;475.3317566;190.1327209;3564.988525;3564.988525;0;0;34441.26563;3897.720703;0;4907.548828;3838.431885;3026.63501;1552.259888;425.1013184;72.0736618;1.398010254;7.385375977;506.7886963;1844.854492;3460.360107;4724.48877;261.7053833;399.2344055;593.4605103;724.9713135;824.9279785;824.1259766;840.1818237;764.9604492;611.3932495;466.6129761;259.9251099;206.974762;0;0;0.917601287;3.362866163;12.81557846;51.28079224;188.6483002;385.596344;709.7990112;510.1351318;99.96731567;16.88160515;1.895761251;0.676388323;0;0;243.7202301;0;0;0.999707758;314.3972473;243.8055573;8.592774391;4.603272438;2.148193598;4.25;14.95315456;50.80284119;7871.54541;2620.95459;0.332965702;0;1;36.28407288;0;184.4966125;184.4966125;243.8055573;1;0;0
14;SFH_B_gen2_1919-1944_ren_1961-1994_clr_11;1919;1944;2;2;1;2.687421799;10.17961788;6.663022995;2;2.799999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;50;0.850000024;1961;1994;-3.44E-06;0.000188886;-0.00061306;0.001787672;1961;1994;-3.44E-06;0.000188886;-0.00061306;0.001787672;14;1;1;1;1;0;0;135.6540527;108.5232468;208.8487244;160.9512329;67.82702637;35.50428391;0;27.13081169;420.5275574;303.8650818;282.1604309;1.266231418;0.789745033;144.4075317;179.6172943;243.7227631;14.62635136;14.62635136;4.732194424;0.787580609;15.41024971;14;no action;0;0;33061.98047;24365.81445;33061.98047;1819.629639;0.879304588;29995.16016;0.958808482;31993.60156;0.918616891;30973.48633;1.034867525;33985.95703;2014.597656;2576.248291;2215.840576;2433.391357;1860.009521;1528.80249;0;1665.884888;3065.999756;769.0426636;8760;0.125415489;0.760672629;0.75266552;0.671322525;1.342645049;1.594390988;0;50;0;1.048941493;4;1.600000024;1;0;1;1;1;216.1003723;45.53380966;56.60771179;0;49.80260468;36.80445099;38.37382126;443.2227478;10085.66406;6775.555176;150.6048584;2823.841797;0;19470.38086;1463.066284;169.7594147;44.91433716;336.8575745;0;475.3317566;190.1327209;3564.988525;3564.988525;0;0;34451.47656;3897.720703;0;4908.383301;3838.569092;3026.059814;1551.166504;424.3469238;71.88117218;1.393981934;7.364562988;506.1228638;1844.336426;3460.77124;4725.419922;261.5926819;399.0625;593.2049561;724.6591797;824.5726929;823.7711182;839.8200073;764.6310425;611.1300049;466.4120483;259.8132019;206.8856354;0;0;0.938041031;3.431001663;13.0353632;52.19901657;192.0090637;392.2058716;720.2393799;518.6032715;102.0561752;17.24366951;1.943418384;0.693388641;0;0;243.7202301;0;0;0.999765098;297.8503113;243.7888489;8.592774391;4.603272438;2.148193598;4.25;14.95315456;50.80284119;7871.54541;2620.95459;0.332965702;0;0.597323477;36.28407288;0;184.4966125;184.4966125;243.7888489;1;0;0
15;SFH_B_gen3_1919-1944_ren_1995-2004_clr_11;1919;1944;2;2;1;2.687421799;10.17961788;6.663022995;2;2.799999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;50;0.850000024;1995;2004;4.40E-06;-0.00017522;0.000846797;0.100291714;1995;2004;4.40E-06;-0.00017522;0.000846797;0.100291714;15;1;1;1;1;0;0;135.6540527;108.5232468;208.8487244;160.9512329;67.82702637;35.50428391;0;27.13081169;420.5275574;303.8650818;282.1604309;1.266231418;0.789745033;144.204361;179.6631622;243.7216644;14.60755634;14.60755634;4.732194424;0.787581384;15.41026688;15;no action;0;0;33061.83203;24372.03711;33061.83203;1819.629639;0.879304588;30020.45703;0.958808482;32002.45313;0.918616891;30990.79492;1.034867525;33977.90234;1964.621826;2512.0354;2160.273682;2372.041504;1814.470581;1478.079712;0;1668.454224;3065.999756;769.0426636;8760;0.719246566;0.908643901;0.164545804;0.536766171;1.431376457;1.341915369;0;50;0;1.118262887;4;1.600000024;1;0;1;1;1;230.3818054;36.40725327;47.64374542;0;53.09391022;36.75267029;38.37382126;442.6531982;10035.20703;6788.127441;150.7945251;2827.397461;0;19590.4043;1428.605957;163.0798187;43.87483597;329.0613098;0;475.3317566;190.1327209;3564.988525;3564.988525;0;0;34407.24609;3897.720703;0;4904.743652;3837.931396;3028.49707;1555.845825;427.5908203;72.71228027;1.411590576;7.454833984;508.9829712;1846.536865;3458.962646;4721.367676;262.078064;399.8029785;594.3056641;726.0037842;826.1027222;825.2996826;841.3782959;766.0498047;612.2639771;467.2774658;260.2952881;207.269516;0;0;0.966815948;3.484962463;13.06871033;51.51750565;187.3612061;381.5626526;702.1720581;504.7801514;99.83930969;17.17163658;1.980896831;0.715984881;0;0;243.7202301;0;0;0.999864161;276.9466553;243.7598572;8.592774391;4.603272438;2.148193598;4.25;14.95315456;50.80284119;7871.54541;2620.95459;0.332965702;0;0;36.28407288;0;184.4966125;184.4966125;243.7598572;1;0;0
16;SFH_B_gen4_1919-1944_ren_2005-2011_clr_11;1919;1944;2;2;1;2.687421799;10.17961788;6.663022995;2;2.799999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;50;0.850000024;2005;2011;8.22E-06;4.86E-05;-0.001739299;0.14692618;2005;2011;8.22E-06;4.86E-05;-0.001739299;0.14692618;16;1;1;1;1;0;0;135.6540527;108.5232468;208.8487244;160.9512329;67.82702637;35.50428391;0;27.13081169;420.5275574;303.8650818;282.1604309;1.266231418;0.789745033;93.75609589;121.4132233;146.2402649;9.940281868;9.940281868;4.732194424;0.874484718;17.28798866;16;no action;0;0;19838.08398;16470.19531;19838.08398;1819.629639;0.879304588;18073.00781;0.958808482;19224.83594;0.918616891;18637.35547;1.034867525;20366.19531;2723.356934;3319.679443;2956.226074;3199.098633;2538.67627;2345.900391;0;1656.914185;3065.999756;769.0426636;8760;0.991577089;0.754282773;0.985380292;0.508295596;0.677727401;1.270738721;0;50;0;1.058948994;4;1.600000024;1;0;1;1;1;109.0810623;34.47617722;45.1166687;0;50.27775192;23.8951664;38.37382126;301.2206421;9527.078125;6414.294434;145.4353027;2726.912354;0;11588.94824;2053.296631;137.9416962;62.60219955;469.5165405;0;475.3317566;190.1327209;3564.988525;3564.988525;0;0;25997.27148;3897.720703;0;3535.102539;2687.524658;2000.770874;870.9002686;143.1610107;12.0244751;0.068237305;0.591827393;201.8469238;1156.577637;2445.645508;3415.981689;247.6450195;377.7851868;561.5762939;686.0216064;780.6079712;779.8490601;795.0422363;723.8622437;578.5455933;441.5437622;245.9604034;195.8548431;0;0;0.317811459;1.751657724;9.811642647;56.58676529;264.3752441;558.7850342;971.7590332;717.9078979;126.9745026;14.05379486;0.822193265;0.211419508;0;0;146.2321472;0;0;0.999345005;178.3282013;146.3559113;8.592774391;4.603272438;2.148193598;4.25;14.95315456;50.80284119;7871.54541;2620.95459;0.332965702;0;0;36.28407288;0;184.4966125;184.4966125;146.3559113;1;0;0
17;SFH_C_1945-1960_ren_1956-1970_clr_11;1945;1960;2;7;1;2.687421799;10.49727345;6.870942593;2;2.549999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;30;0.850000024;1956;1970;0.000810742;-0.016284399;0.078548811;0.02284053;1956;1970;0.000810742;-0.016284399;0.078548811;0.02284053;17;1;1;1;1;0;0;144.2523193;115.4018555;197.9976501;152.5887451;72.12615967;33.6595993;0;28.85046387;411.1191101;294.2747192;300.0447998;1.243928194;0.803904891;143.524704;168.7302856;226.8577271;14.32786655;14.32786655;4.94021225;0.790584028;15.47514343;17;no action;0;0;32724.75391;24339.73438;32724.75391;1934.964722;0.879304588;29829.20703;0.958808482;31714.36719;0.918616891;30751.19531;1.034867525;33599.00391;2809.136963;3301.609375;2990.163086;3181.351807;2666.791016;2051.382813;0;1698.769043;3065.999756;783.3528442;8760;0.308749974;0.987875044;0.98622781;0.679550648;1.104269743;2.123595953;0;50;0;1.359101295;3.700000048;1.600000024;1;0;1;1;1;168.4991302;49.01337814;71.47938538;0;68.61872864;35.76105881;40.80609512;434.1777344;9537.380859;6139.679199;154.5535736;2897.879639;0;18442.75391;1990.197266;219.0990448;70.56948853;529.2711182;0;505.4602051;202.1840668;3790.950928;3790.950928;0;0;33877.11328;4144.772949;0;4817.22168;3780.928467;3008.40918;1602.842285;520.4030762;124.7746582;5.840118408;20.88757324;579.4763184;1847.206055;3397.85791;4633.887207;237.0425873;361.611084;537.5335693;656.6509399;747.1878052;746.4613647;761.0041504;692.871582;553.7763672;422.6399841;235.43013;187.4697418;0;0;6.817120075;17.50500107;48.01892471;129.5824432;326.61026;534.0547485;830.8777466;643.7509766;199.0115356;56.19481277;11.31508827;5.398332596;0;0;226.8560333;0;0;0.999811769;272.6588135;226.9062347;8.14632225;4.364101887;2.036580563;4.25;14.17623806;51.89576721;7696.677246;1606.403809;0.208713934;0;1;34.11714935;0;171.3182678;171.3182678;226.9062347;1;0;0
18;SFH_C_gen2_1945-1960_ren_1971-1994_clr_11;1945;1960;2;7;1;2.687421799;10.49727345;6.870942593;2;2.549999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;30;0.850000024;1971;1994;-1.65E-05;0.000687469;-0.003007942;0.00481784;1971;1994;-1.65E-05;0.000687469;-0.003007942;0.00481784;18;1;1;1;1;0;0;144.2523193;115.4018555;197.9976501;152.5887451;72.12615967;33.6595993;0;28.85046387;411.1191101;294.2747192;300.0447998;1.243928194;0.803904891;143.5771637;168.7196045;226.8572235;14.33261108;14.33261108;4.94021225;0.790584624;15.47515678;18;no action;0;0;32724.67969;24338.19336;32724.67969;1934.964722;0.879304588;29855.69531;0.958808482;31723.76563;0.918616891;30769.41016;1.034867525;33590.54688;2847.94165;3337.701904;3028.635742;3219.187988;2705.664551;2088.577148;0;1698.098877;3065.999756;783.3528442;8760;0.065342173;0.670546412;0.212742805;0.714053154;1.160336137;1.695876122;0;50;0;1.428106308;3.700000048;1.600000024;1;0;1;1;1;177.0542297;51.50191116;57.0825119;0;72.10267639;35.77413559;40.80609512;434.3215332;9550.167969;6136.307617;154.4943848;2896.769531;0;18411.55273;2009.656372;232.505249;71.26826477;534.5119629;0;505.4602051;202.1840668;3790.950928;3790.950928;0;0;33888.35938;4144.772949;0;4818.102051;3781.050049;3007.800293;1601.771118;519.6256104;124.4998245;5.824615479;20.8366375;578.8244019;1846.690918;3398.286133;4634.880371;236.9124146;361.4125061;537.2384033;656.2903442;746.7775269;746.0514526;760.5862427;692.4910889;553.47229;422.4078979;235.3008423;187.366806;0;0;6.948466301;17.81262207;48.73281097;131.5146332;331.3061523;541.4508667;841.0780029;652.4782104;202.3529816;57.19824982;11.55494118;5.513725281;0;0;226.8560333;0;0;0.99986589;257.9240112;226.8917999;8.14632225;4.364101887;2.036580563;4.25;14.17623806;51.89576721;7696.677246;1606.403809;0.208713934;0;0.429541588;34.11714935;0;171.3182678;171.3182678;226.8917999;1;0;0
19;SFH_C_gen3_1945-1960_ren_1995-2004_clr_11;1945;1960;2;7;1;2.687421799;10.49727345;6.870942593;2;2.549999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;30;0.850000024;1995;2004;4.74E-05;-0.000943961;-0.002307806;0.12768124;1995;2004;4.74E-05;-0.000943961;-0.002307806;0.12768124;19;1;1;1;1;0;0;144.2523193;115.4018555;197.9976501;152.5887451;72.12615967;33.6595993;0;28.85046387;411.1191101;294.2747192;300.0447998;1.243928194;0.803904891;143.3635559;168.7615662;226.8564148;14.31328964;14.31328964;4.94021225;0.79058516;15.47516823;19;no action;0;0;32724.56445;24344.24805;32724.56445;1934.964722;0.879304588;29896.80078;0.958808482;31738.27734;0.918616891;30797.60938;1.034867525;33577.53906;2785.048096;3261.05835;2960.36084;3145.322266;2647.051514;2024.822998;0;1700.814087;3065.999756;783.3528442;8760;0.567348897;0.779854178;0.706053317;0.574734986;1.245259047;1.436837435;0;50;0;1.532626629;3.700000048;1.600000024;1;0;1;1;1;190.0125122;41.45342636;48.3633728;0;77.37973022;35.7209053;40.80609512;433.7360535;9498.453125;6149.953613;154.7338867;2901.26001;0;18537.98828;1969.701172;221.2696381;69.89147186;524.1859741;0;505.4602051;202.1840668;3790.950928;3790.950928;0;0;33842.70313;4144.772949;0;4814.507324;3780.527344;3010.234375;1606.088257;522.7717285;125.6141357;5.887359619;21.04333496;581.4576416;1848.754395;3396.527344;4630.833496;237.43927;362.216217;538.4331055;657.7498169;748.4381714;747.7105103;762.2776489;694.0310669;554.703064;423.3472595;235.8241119;187.7834625;0;0;6.980291843;17.75383759;48.26027298;129.155304;323.660675;528.4440308;822.4486084;637.1629028;197.7394867;56.37663269;11.52510738;5.541003704;0;0;226.8560333;0;0;0.999954641;238.1890106;226.868103;8.14632225;4.364101887;2.036580563;4.25;14.17623806;51.89576721;7696.677246;1606.403809;0.208713934;0;0;34.11714935;0;171.3182678;171.3182678;226.868103;1;0;0
20;SFH_C_gen4_1945-1960_ren_2005-2011_clr_11;1945;1960;2;7;1;2.687421799;10.49727345;6.870942593;2;2.549999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;30;0.850000024;2005;2011;4.31E-07;0.002123746;-0.02153109;0.179814547;2005;2011;4.31E-07;0.002123746;-0.02153109;0.179814547;20;1;1;1;1;0;0;144.2523193;115.4018555;197.9976501;152.5887451;72.12615967;33.6595993;0;28.85046387;411.1191101;294.2747192;300.0447998;1.243928194;0.803904891;92.3935318;113.8918915;136.1213226;9.703246117;9.703246117;4.94021225;0.877440751;17.35186005;20;no action;0;0;19635.81641;16429.16992;19635.81641;1934.964722;0.879304588;17978.38281;0.958808482;19060.12891;0.918616891;18508.58203;1.034867525;20131.7207;3376.142578;3867.74292;3572.470703;3775.495361;3218.880859;2736.382813;0;1693.162354;3065.999756;783.3528442;8760;0.553326726;0.400590271;0.94116348;0.465671808;0.620895684;1.164179564;0;50;0;1.241791368;3.700000048;1.600000024;1;0;1;1;1;94.74169159;33.58712006;39.18581772;0;62.69594955;23.02105904;40.80609512;294.0377502;9033.956055;5847.210938;149.9520721;2811.601318;0;11014.18848;2474.618896;164.0889893;86.75705719;650.6779175;0;505.4602051;202.1840668;3790.950928;3790.950928;0;0;25463.12305;4144.772949;0;3450.482666;2635.522217;1990.640625;934.6199951;221.6520386;35.43536377;0.784545898;3.800933838;271.1950073;1167.140625;2387.289307;3330.606201;225.750885;344.3854675;511.9277649;625.3709106;711.5949707;710.9030762;724.7531738;659.8661499;527.3967896;402.5072021;224.2152405;178.5394897;0;0;4.068293571;13.03739738;44.06440735;142.6976166;402.1401978;667.5307007;1013.285889;792.5932617;232.5546875;53.51739883;7.613001823;3.039809704;0;0;136.1136169;0;0;0.999215305;183.0487671;136.247818;8.14632225;4.364101887;2.036580563;4.25;14.17623806;51.89576721;7696.677246;1606.403809;0.208713934;0;0;34.11714935;0;171.3182678;171.3182678;136.247818;1;0;0
21;SFH_D_1961-1970_ren_1961-1970_clr_11;1961;1970;2;1;1;2.687421799;10.8500433;7.101846218;2;2.549999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;30;0.850000024;1961;1970;5.85E-06;0.001113333;0.008169337;0.030323217;1961;1970;5.85E-06;0.001113333;0.008169337;0.030323217;21;1;1;1;1;0;0;154.110672;123.2885361;204.651535;157.7166138;77.055336;34.79076004;0;30.82213402;439.2153931;314.3857727;320.5501709;1.267145276;0.78917551;98.5451889;119.8218613;148.0482635;10.96079445;10.96079445;5.174192429;0.854127109;16.84812164;21;no action;0;0;22815.81641;18465.82813;22815.81641;2067.201904;0.879304588;20737.92578;0.958808482;22092.7207;0.918616891;21401.36719;1.034867525;23440.00195;3258.016113;3819.105225;3473.940186;3699.811279;3086.894775;2019.557861;0;1684.716553;3065.999756;799.0432739;8760;0.351676106;0.487814039;0.931815743;0.416152179;0.80029273;1.600585461;0;50;0;0.896327853;3.299999952;1.600000024;1;0;1;1;1;126.2194595;32.06674576;55.68558502;0;48.34679031;26.23186111;43.59482574;332.1452637;9533.097656;6124.123047;161.5738373;3029.509766;0;12695.64844;2354.899658;176.9046631;85.43668365;640.7750854;0;540.0037842;216.0015259;4050.02832;4050.02832;0;0;27998.92969;4428.03125;0;3829.637939;2945.083252;2252.509277;1089.838379;277.1350098;48.0234375;1.213394165;5.569702148;331.4270325;1332.851318;2659.899902;3692.641602;236.4420166;360.6948853;536.1716919;654.9873047;745.2947388;744.5701904;759.0761108;691.1160889;552.373291;421.5691528;234.8336334;186.9947662;0;0;4.534141064;13.66094971;43.9096489;136.9189911;381.1031494;638.1225586;986.0100098;766.1345825;222.633255;53.27552414;8.260545731;3.452846289;0;0;148.03862;0;0;0.998949766;246.8762817;148.2303772;8.420087814;4.510761261;2.105021954;4.25;14.6526432;53.63977051;7417.636719;1660.388428;0.223843321;0;1;33.67526627;0;171.3182678;171.3182678;148.2303772;1;0;0
22;SFH_D_gen2_1961-1970_ren_1971-1994_clr_11;1961;1970;2;1;1;2.687421799;10.8500433;7.101846218;2;2.549999952;1;0;0.150000006;0.170000002;0.300000012;0.140000001;30;0.850000024;1971;1994;9.39E-07;0.000287506;-0.001323609;0.00210946;1971;1994;9.39E-07;0.000287506;-0.001323609;0.00210946;22;1;1;1;1;0;0;154.110672;123.2885361;204.651535;157.7166138;77.055336;34.79076004;0;30.82213402;439.2153931;314.3857727;320.5501709;1.267145276;0.78917551;98.57629395;119.8156815;148.0545197;10.96379948;10.96379948;5.174192429;0.854120135;16.84797096;22;no action;0;0;22816.78125;18464.875;22816.78125;2067.201904;0.879304588;20756.25391;0.958808482;22099.12109;0.918616891;21413.91406;1.034867525;23434.07617;3295.750244;3852.833252;3510.919434;3735.707031;3125.02002;2578.104492;0;1684.16748;3065.999756;799.0432739;8760;0.822740376;0.053696536;0.477185279;0.43863076;0.843520761;1.282151461;0;50;0;0.944743216;3.299999952;1.600000024;1;0;1;1;1;133.0372314;33.79883957;44.60702515;0;50.95825577;26.2401371;43.59482574;332.2363281;9541.5;6121.713867;161.5299835;3028.687012;0;12681.98828;2375.133545;188.0851288;86.18019104;646.3514404;0;540.0037842;216.0015259;4050.02832;4050.02832;0;0;28006.375;4428.03125;0;3830.184082;2945.108154;2252.037109;1089.124512;276.7496338;47.93377686;1.211120605;5.55947876;331.074707;1332.474854;2660.146729;3693.270996;236.348999;360.553009;535.9608154;654.7296143;745.0015869;744.2772827;758.7775269;690.8441772;552.1560059;421.4032898;234.7412567;186.9212036;0;0;4.603809357;13.86118793;44.47850037;138.7573853;385.9711914;645.647522;995.757019;774.7019653;225.9456482;54.10890579;8.405443192;3.51178503;0;0;148.03862;0;0;0.999057293;232.6575775;148.2107849;8.420087814;4.510761261;2.105021954;4.25;14.6526432;53.63977051;7417.636719;1660.388428;0.223843321;0;0.429541588;33.67526627;0;171.3182678;171.3182678;148.2107849;1;0;0
